orbit_id,tier,start_n,status,odd_steps_to_1,terminal_or_cap_state,max_odd_value,max_up_burst,max_critical_alphabet_run,max_critical_grammar_run,first_critical_break_type,count_U1,count_F2,count_F3,count_F4P,fraction_mod8_1,fraction_mod8_3,fraction_mod8_5,fraction_mod8_7,max_cum_reset_deficit,min_cum_reset_deficit,final_cum_reset_deficit,max_cum_best_hidden_deficit,final_cum_best_hidden_deficit,height_cocycle_sum,height_cocycle_endpoint_log2,height_cocycle_error,critical_windows_L8,critical_windows_L16,critical_windows_L32,critical_windows_L64,alphabet_windows_L8,alphabet_windows_L16,alphabet_windows_L32,alphabet_windows_L64
C_00075,TIER_C_RANDOM_1E12,458193043755,REACHED_1,89,1,733936660181,5,11,5,DEEP_FOLD,47,19,11,12,0.21348314606741572,0.2808988764044944,0.25842696629213485,0.24719101123595505,136.6953711561076,0.0,132.67744924811032,225.5550269826378,225.06960015546755,-38.73716459970531,-38.73716459970531,0.0,0,0,0,0,9,0,0,0
C_00076,TIER_C_RANDOM_1E12,664941738663,REACHED_1,105,1,8088164578349,4,17,6,CRITICAL_FORBIDDEN_GRAMMAR,45,33,17,10,0.3142857142857143,0.23809523809523808,0.2571428571428571,0.19047619047619047,140.91603713477744,0.0,138.84564780688603,245.88664764281154,245.88664764281154,-39.27443698283469,-39.27443698283469,0.0,0,0,0,0,21,2,0,0
C_00077,TIER_C_RANDOM_1E12,877491809075,REACHED_1,89,1,1316237713613,6,9,6,DEEP_FOLD,45,22,12,10,0.24719101123595505,0.3146067415730337,0.24719101123595505,0.19101123595505617,126.21190840193614,0.0,123.56096515134391,208.59573851322932,208.59573851322932,-39.67459470244083,-39.67459470244083,0.0,0,0,0,0,5,0,0,0
C_00078,TIER_C_RANDOM_1E12,887155054315,REACHED_1,113,1,1684208423429,5,13,6,CRITICAL_FORBIDDEN_GRAMMAR,54,31,15,13,0.2743362831858407,0.23893805309734514,0.24778761061946902,0.23893805309734514,174.71927736316786,0.0,170.70135545517059,295.5387639292079,295.0533371020377,-39.6903953202622,-39.6903953202622,0.0,0,0,0,0,10,0,0,0
C_00079,TIER_C_RANDOM_1E12,520894730339,REACHED_1,56,1,781342095509,3,9,8,DEEP_FOLD,19,23,5,9,0.4107142857142857,0.26785714285714285,0.25,0.07142857142857142,42.22233382190721,-0.830074998560761,40.151944494015815,96.19056104247062,96.19056104247062,-38.922200885817446,-38.92220088581745,7.105427357601002e-15,1,0,0,0,5,0,0,0
C_00080,TIER_C_RANDOM_1E12,687169578095,REACHED_1,146,1,2935234115813,6,18,6,CRITICAL_FORBIDDEN_GRAMMAR,73,46,12,15,0.3150684931506849,0.23972602739726026,0.18493150684931506,0.2602739726027397,247.95412332586642,0.0,245.883733997975,364.9481981621702,364.9481981621702,-39.321875211635806,-39.321875211635806,0.0,0,0,0,0,37,4,0,0
C_00081,TIER_C_RANDOM_1E12,143486115779,REACHED_1,90,1,828347521157,6,31,9,DEEP_FOLD,42,30,2,16,0.3333333333333333,0.26666666666666666,0.2,0.2,133.60752504180115,0.0,128.09756578966713,195.20386723350353,195.20386723350353,-37.06212018717155,-37.06212018717155,0.0,2,0,0,0,36,17,0,0
C_00082,TIER_C_RANDOM_1E12,400718260845,REACHED_1,79,1,641873171249,5,16,6,DEEP_FOLD,42,16,8,13,0.20253164556962025,0.21518987341772153,0.26582278481012656,0.31645569620253167,129.7608845120988,-0.41503749928124734,125.74296260410155,199.52466139265164,199.0392345654814,-38.543797299050645,-38.543797299050645,0.0,0,0,0,0,13,1,0,0
C_00083,TIER_C_RANDOM_1E12,703905040813,REACHED_1,93,1,703905040813,5,14,6,DEEP_FOLD,47,22,11,13,0.23655913978494625,0.24731182795698925,0.25806451612903225,0.25806451612903225,140.9544734626179,-0.41503749928020994,136.93655155462062,230.72415862719942,230.23873180002917,-39.35658986127633,-39.35658986127633,0.0,0,0,0,0,10,0,0,0
C_00084,TIER_C_RANDOM_1E12,864208630399,REACHED_1,130,1,11074360984481,8,12,7,CRITICAL_FORBIDDEN_GRAMMAR,66,35,19,10,0.2692307692307692,0.2076923076923077,0.2230769230769231,0.3,246.60753883716353,0.0,244.47413108528033,382.52174648820704,382.52174648820704,-39.652588682200395,-39.652588682200395,0.0,0,0,0,0,13,0,0,0
C_00085,TIER_C_RANDOM_1E12,4202809909,REACHED_1,44,1,4202809909,3,5,3,DEEP_FOLD,18,10,7,9,0.22727272727272727,0.2727272727272727,0.36363636363636365,0.13636363636363635,38.25615446926957,-4.830075001227559,36.18576514137817,85.32719274349938,85.32719274349938,-31.968707059573255,-31.96870705957325,-3.552713678800501e-15,0,0,0,0,0,0,0,0
C_00086,TIER_C_RANDOM_1E12,314995344967,REACHED_1,83,1,708739526177,5,16,6,CRITICAL_FORBIDDEN_GRAMMAR,38,24,11,10,0.2891566265060241,0.2289156626506024,0.25301204819277107,0.2289156626506024,117.08596220492636,0.0,113.0680402969291,199.81440275380191,199.32897592663167,-38.19653955223815,-38.19653955223815,0.0,0,0,0,0,12,1,0,0
C_00087,TIER_C_RANDOM_1E12,500039910771,REACHED_1,51,1,750059866157,3,5,4,DEEP_FOLD,19,11,10,11,0.21568627450980393,0.29411764705882354,0.4117647058823529,0.0784313725490196,37.32974204955045,0.0,35.25935272165905,103.30131467747195,103.30131467747195,-38.86325229219534,-38.86325229219534,0.0,0,0,0,0,0,0,0,0
C_00088,TIER_C_RANDOM_1E12,556939838475,REACHED_1,97,1,835409757713,5,15,6,DEEP_FOLD,50,19,14,14,0.1958762886597938,0.24742268041237114,0.28865979381443296,0.26804123711340205,154.29845543704806,0.0,150.28053352905079,255.1144658573552,254.62903903018497,-39.01873053753553,-39.01873053753553,0.0,0,0,0,0,11,0,0,0
C_00089,TIER_C_RANDOM_1E12,128565991703,REACHED_1,51,1,289273481333,2,6,5,CRITICAL_FORBIDDEN_GRAMMAR,21,12,9,9,0.23529411764705882,0.3137254901960784,0.35294117647058826,0.09803921568627451,41.40387318591171,0.0,39.333483858020315,99.36621033576175,99.36621033576175,-36.90371811496483,-36.90371811496483,0.0,0,0,0,0,0,0,0,0
C_00090,TIER_C_RANDOM_1E12,290230456691,REACHED_1,102,1,435345685037,6,16,6,DEEP_FOLD,52,27,10,13,0.2647058823529412,0.24509803921568626,0.22549019607843138,0.2647058823529412,173.19258842118575,-0.905262495304008,169.17466651318847,261.9058743467222,261.420447519552,-38.0784079670646,-38.0784079670646,0.0,0,0,0,0,14,1,0,0
C_00091,TIER_C_RANDOM_1E12,150294106231,REACHED_1,107,1,338161739021,4,13,7,CRITICAL_FORBIDDEN_GRAMMAR,51,28,17,11,0.2616822429906542,0.308411214953271,0.2616822429906542,0.16822429906542055,149.1278048049471,0.0,147.05741547705568,258.0955673603836,258.0955673603836,-37.1289974789765,-37.128997478976494,-7.105427357601002e-15,0,0,0,0,11,0,0,0
C_00092,TIER_C_RANDOM_1E12,433510835017,REACHED_1,96,1,731549534093,5,10,5,CRITICAL_FORBIDDEN_GRAMMAR,43,29,14,10,0.3020833333333333,0.22916666666666666,0.25,0.21875,136.81971189119145,0.0,132.80178998319417,237.67486733402538,237.18944050685514,-38.65727709587003,-38.65727709587003,0.0,0,0,0,0,6,0,0,0
C_00093,TIER_C_RANDOM_1E12,25206809507,REACHED_1,74,1,37810214261,5,10,7,DEEP_FOLD,35,16,12,11,0.21621621621621623,0.24324324324324326,0.3108108108108108,0.22972972972972974,109.00366190422874,0.0,104.98573999623147,189.92067900913338,189.43525218196314,-34.553094472872615,-34.553094472872615,0.0,0,0,0,0,4,0,0,0
C_00094,TIER_C_RANDOM_1E12,193266489015,REACHED_1,144,1,434849600285,6,18,6,CRITICAL_FORBIDDEN_GRAMMAR,76,38,17,13,0.2638888888888889,0.24305555555555555,0.20833333333333334,0.2847222222222222,259.7841989988856,0.0,257.71380967099424,384.778280227903,384.778280227903,-37.49180055030618,-37.49180055030618,0.0,0,0,0,0,36,5,0,0
C_00095,TIER_C_RANDOM_1E12,121534384851,REACHED_1,82,1,182301577277,5,10,5,DEEP_FOLD,42,13,15,12,0.15853658536585366,0.2682926829268293,0.32926829268292684,0.24390243902439024,124.58205769494121,0.0,120.56413578694395,220.4199871237129,219.93456029654266,-36.82257358669411,-36.82257358669412,7.105427357601002e-15,0,0,0,0,5,0,0,0
C_00096,TIER_C_RANDOM_1E12,774626761851,REACHED_1,74,1,1307182660625,7,11,5,DEEP_FOLD,33,19,11,11,0.25675675675675674,0.25675675675675674,0.2972972972972973,0.1891891891891892,107.85252970125102,0.0,98.87586370441836,176.0181615157547,176.0181615157547,-39.4947103883015,-39.4947103883015,0.0,0,0,0,0,4,0,0,0
C_00097,TIER_C_RANDOM_1E12,270807788053,REACHED_1,97,1,270807788053,6,25,6,DEEP_FOLD,53,25,6,13,0.25773195876288657,0.27835051546391754,0.1958762886597938,0.26804123711340205,171.27789138069656,-3.4150374992823913,169.20750205280515,246.2453490267832,246.2453490267832,-37.97847827316089,-37.97847827316089,0.0,0,0,0,0,32,13,0,0
C_00098,TIER_C_RANDOM_1E12,437524498569,REACHED_1,166,1,2365300059461,5,12,6,CRITICAL_FORBIDDEN_GRAMMAR,94,34,21,17,0.20481927710843373,0.26506024096385544,0.2289156626506024,0.30120481927710846,306.00578344194923,0.0,303.6773209275932,473.78108172364466,473.78108172364466,-38.670572844647594,-38.670572844647594,0.0,0,0,0,0,13,0,0,0
C_00099,TIER_C_RANDOM_1E12,189280291085,REACHED_1,86,1,189280291085,5,14,6,DEEP_FOLD,40,22,11,13,0.2558139534883721,0.2441860465116279,0.27906976744186046,0.22093023255813954,120.88031602045582,-1.8300749985763218,116.86239411245856,208.6665913691622,208.18116454199196,-37.461733241203916,-37.461733241203916,0.0,0,0,0,0,10,0,0,0
C_00100,TIER_C_RANDOM_1E12,976898368091,REACHED_1,99,1,3129604586453,5,16,6,CRITICAL_FORBIDDEN_GRAMMAR,46,31,10,12,0.31313131313131315,0.23232323232323232,0.2222222222222222,0.23232323232323232,151.42996130473358,0.0,147.4120393967363,243.10794243449376,242.62251560732352,-39.829417522558664,-39.829417522558664,0.0,0,0,0,0,13,1,0,0
C_00101,TIER_C_RANDOM_1E12,529452546771,REACHED_1,92,1,794178820157,5,15,6,DEEP_FOLD,44,25,12,11,0.2717391304347826,0.22826086956521738,0.25,0.25,136.37797654199588,0.0,132.3600546339986,227.19499868079413,226.70957185362388,-38.94571042938367,-38.94571042938367,0.0,0,0,0,0,12,0,0,0
C_00102,TIER_C_RANDOM_1E12,284397960219,REACHED_1,203,1,98604601567937,10,34,10,CRITICAL_FORBIDDEN_GRAMMAR,114,48,22,19,0.23645320197044334,0.21182266009852216,0.2019704433497537,0.3497536945812808,455.37650734597037,0.0,451.35858543797315,620.2357312805353,619.7503044533651,-38.0491201613467,-38.0491201613467,0.0,3,0,0,0,50,19,3,0
C_00103,TIER_C_RANDOM_1E12,656935772859,REACHED_1,83,1,1108579116701,5,10,5,DEEP_FOLD,42,16,9,16,0.1927710843373494,0.30120481927710846,0.30120481927710846,0.20481927710843373,116.20560231801788,0.0,112.18768041002062,198.07144864379381,197.58602181662357,-39.25696137213621,-39.25696137213621,0.0,0,0,0,0,5,0,0,0
C_00104,TIER_C_RANDOM_1E12,331608904849,REACHED_1,165,1,5755154690069,6,23,6,DEEP_FOLD,91,42,13,19,0.2545454545454545,0.22424242424242424,0.19393939393939394,0.32727272727272727,325.1339567866422,0.0,321.116034878645,460.97193521233703,460.4865083851668,-38.27069179247944,-38.27069179247944,0.0,0,0,0,0,42,14,0,0
C_00105,TIER_C_RANDOM_1E12,671660933221,REACHED_1,83,1,671660933221,4,10,7,DEEP_FOLD,41,17,13,12,0.20481927710843373,0.26506024096385544,0.30120481927710846,0.2289156626506024,118.26934458404257,-1.415037499280274,114.25142267604531,213.1875815980531,212.70215477088286,-39.288942161570354,-39.28894216157036,7.105427357601002e-15,0,0,0,0,5,0,0,0
C_00106,TIER_C_RANDOM_1E12,141137889989,REACHED_1,61,1,141137889989,3,6,5,DEEP_FOLD,19,20,15,7,0.32786885245901637,0.2786885245901639,0.36065573770491804,0.03278688524590164,47.221582327171966,-2.8300749986008427,45.15119299928057,130.19157307162158,130.19157307162158,-37.0383143907397,-37.0383143907397,0.0,0,0,0,0,0,0,0,0
C_00107,TIER_C_RANDOM_1E12,645379394925,REACHED_1,100,1,645379394925,4,14,3,DEEP_FOLD,53,20,15,12,0.2,0.25,0.27,0.28,158.0482606524543,-0.41503749928033784,155.9778713245629,262.0442487380343,262.0442487380343,-39.231356561291356,-39.231356561291356,0.0,0,0,0,0,8,0,0,0
C_00108,TIER_C_RANDOM_1E12,740085253687,REACHED_1,93,1,4741893895949,5,10,6,CRITICAL_FORBIDDEN_GRAMMAR,49,17,12,15,0.1827956989247312,0.25806451612903225,0.2903225806451613,0.26881720430107525,150.09818010146455,0.0,146.08025819346727,242.99868514993034,242.5132583227601,-39.428900514485015,-39.428900514485015,0.0,0,0,0,0,5,0,0,0
C_00109,TIER_C_RANDOM_1E12,496699495227,REACHED_1,41,1,838180398197,3,4,4,DEEP_FOLD,15,10,7,9,0.24390243902439024,0.2682926829268293,0.3902439024390244,0.0975609756097561,27.62406230039755,0.0,21.678106725958763,75.89354255120016,75.89354255120016,-38.85358232439184,-38.85358232439184,0.0,0,0,0,0,0,0,0,0
C_00110,TIER_C_RANDOM_1E12,429868683315,REACHED_1,77,1,644803024973,7,13,6,DEEP_FOLD,37,21,9,10,0.2727272727272727,0.24675324675324675,0.24675324675324675,0.23376623376623376,118.52075918156831,0.0,116.4503698536769,190.50969526557395,190.50969526557395,-38.645105055054884,-38.645105055054884,0.0,0,0,0,0,11,0,0,0
C_00111,TIER_C_RANDOM_1E12,163403850451,REACHED_1,170,1,245105775677,7,10,6,DEEP_FOLD,90,41,28,11,0.2411764705882353,0.22941176470588234,0.22941176470588234,0.3,340.93414753989214,0.0,338.8637582120008,513.9049291258201,513.9049291258201,-37.24965102333463,-37.24965102333463,0.0,0,0,0,0,14,0,0,0
C_00112,TIER_C_RANDOM_1E12,905993601141,REACHED_1,94,1,905993601141,11,14,8,DEEP_FOLD,43,25,14,12,0.26595744680851063,0.24468085106382978,0.2765957446808511,0.2127659574468085,166.50453526210387,-2.4150374992799044,164.43414593421247,274.5759172375825,274.5759172375825,-39.720709904590166,-39.72070990459017,7.105427357601002e-15,1,0,0,0,14,0,0,0
C_00113,TIER_C_RANDOM_1E12,980944966865,REACHED_1,193,1,980944966865,8,14,6,DEEP_FOLD,105,49,25,14,0.2538860103626943,0.2538860103626943,0.20207253886010362,0.29015544041450775,377.46061095600584,0.0,375.3902216281145,550.4635259432358,550.4635259432358,-39.83538124416263,-39.83538124416263,0.0,0,0,0,0,25,0,0,0
C_00114,TIER_C_RANDOM_1E12,311704906703,REACHED_1,83,1,1052004060125,5,8,4,CRITICAL_FORBIDDEN_GRAMMAR,41,16,17,9,0.1927710843373494,0.25301204819277107,0.3132530120481928,0.24096385542168675,122.11500303050599,0.0,120.04461370261458,215.11839881731743,215.11839881731743,-38.181389909087976,-38.181389909087976,0.0,0,0,0,0,1,0,0,0
C_00115,TIER_C_RANDOM_1E12,799965408319,REACHED_1,103,1,6074737319429,5,10,5,CRITICAL_FORBIDDEN_GRAMMAR,55,23,9,16,0.22330097087378642,0.23300970873786409,0.24271844660194175,0.30097087378640774,175.87182887940122,0.0,171.85390697140394,268.7124856702593,268.2270588430891,-39.541146660853975,-39.541146660853975,0.0,0,0,0,0,5,0,0,0
C_00116,TIER_C_RANDOM_1E12,832741145891,REACHED_1,91,1,1249111718837,5,10,5,DEEP_FOLD,50,15,15,11,0.16483516483516483,0.25274725274725274,0.2857142857142857,0.2967032967032967,155.92875826045105,0.0,151.91083635245377,259.8304077198766,259.34498089270636,-39.599077153306595,-39.5990771533066,7.105427357601002e-15,0,0,0,0,3,0,0,0
C_00117,TIER_C_RANDOM_1E12,794096297259,REACHED_1,103,1,1191144445889,7,12,5,DEEP_FOLD,50,27,16,10,0.2621359223300971,0.2524271844660194,0.2524271844660194,0.23300970873786409,170.40149456548426,0.0,162.839226887417,278.9822952723252,278.9822952723252,-39.530523012280405,-39.530523012280405,0.0,0,0,0,0,14,0,0,0
C_00118,TIER_C_RANDOM_1E12,878102554241,REACHED_1,101,1,2813101005077,6,14,6,CRITICAL_FORBIDDEN_GRAMMAR,52,25,10,14,0.24752475247524752,0.22772277227722773,0.2376237623762376,0.2871287128712871,186.23123938967728,0.0,183.62087466281804,280.763320349724,280.763320349724,-39.675598486773005,-39.675598486773005,0.0,0,0,0,0,16,0,0,0
C_00119,TIER_C_RANDOM_1E12,133115873713,REACHED_1,63,1,133115873713,5,10,5,DEEP_FOLD,32,12,9,10,0.19047619047619047,0.23809523809523808,0.30158730158730157,0.2698412698412698,88.50172319966838,-1.2451124979047705,84.48380129167111,154.36790363299778,153.88247680582754,-36.95389166280594,-36.95389166280594,0.0,0,0,0,0,5,0,0,0
C_00120,TIER_C_RANDOM_1E12,243804334029,REACHED_1,55,1,243804334029,5,10,4,DEEP_FOLD,22,14,13,6,0.2545454545454545,0.21818181818181817,0.34545454545454546,0.18181818181818182,71.58775978247859,-0.830074998572151,58.17267825631291,138.5875720577653,127.17235845900001,-37.82693281625959,-37.82693281625959,0.0,0,0,0,0,3,0,0,0
C_00121,TIER_C_RANDOM_1E12,326591992483,REACHED_1,54,1,489887988725,5,6,3,DEEP_FOLD,25,9,8,12,0.16666666666666666,0.24074074074074073,0.37037037037037035,0.2222222222222222,67.65811686890281,0.0,62.28187696700926,124.49847740150447,124.49847740150447,-38.248698462502944,-38.248698462502944,0.0,0,0,0,0,0,0,0,0
C_00122,TIER_C_RANDOM_1E12,662783710375,REACHED_1,117,1,2831070262877,8,20,6,CRITICAL_FORBIDDEN_GRAMMAR,63,27,13,14,0.23076923076923078,0.26495726495726496,0.23076923076923078,0.27350427350427353,216.9650180380361,0.0,214.8946287101447,317.04183421235103,317.04183421235103,-39.26974718879168,-39.26974718879168,0.0,0,0,0,0,19,5,0,0
C_00123,TIER_C_RANDOM_1E12,124526829065,REACHED_1,65,1,210139024049,3,9,5,CRITICAL_FORBIDDEN_GRAMMAR,27,21,6,11,0.3230769230769231,0.24615384615384617,0.26153846153846155,0.16923076923076924,72.81779254198328,0.0,68.79987063398602,133.79884029378445,133.3134134666142,-36.85766564540489,-36.8576656454049,7.105427357601002e-15,0,0,0,0,4,0,0,0
C_00124,TIER_C_RANDOM_1E12,226725632543,REACHED_1,94,1,1147798514753,4,18,6,CRITICAL_FORBIDDEN_GRAMMAR,42,31,7,14,0.32978723404255317,0.23404255319148937,0.22340425531914893,0.2127659574468085,130.50742796506486,0.0,128.43703863717346,210.58170043745938,210.58170043745938,-37.72215654843564,-37.72215654843564,0.0,0,0,0,0,13,3,0,0
C_00125,TIER_C_RANDOM_1E12,464420942329,REACHED_1,118,1,587782755137,5,15,6,DEEP_FOLD,63,32,8,15,0.2711864406779661,0.2457627118644068,0.19491525423728814,0.288135593220339,208.62616905583914,0.0,204.60824714784187,304.4355080777574,303.9500812505872,-38.756642073485935,-38.756642073485935,0.0,0,0,0,0,21,0,0,0
C_00126,TIER_C_RANDOM_1E12,36932819729,REACHED_1,90,1,36932819729,5,14,6,DEEP_FOLD,47,21,11,11,0.23333333333333334,0.24444444444444444,0.24444444444444444,0.2777777777777778,148.18505237988728,-0.24511249798989,144.16713047189,236.91885918220103,236.4334323550308,-35.10418436180301,-35.10418436180301,0.0,0,0,0,0,15,0,0,0
C_00127,TIER_C_RANDOM_1E12,172254494247,REACHED_1,49,1,436019188565,3,7,5,CRITICAL_FORBIDDEN_GRAMMAR,21,14,7,7,0.2857142857142857,0.2653061224489796,0.2857142857142857,0.16326530612244897,50.05887957621789,0.0,42.64102706133199,102.0427055692566,96.6164408145545,-37.32575066816094,-37.32575066816094,0.0,0,0,0,0,0,0,0,0
C_00128,TIER_C_RANDOM_1E12,970578600779,REACHED_1,70,1,1455867901169,5,14,6,DEEP_FOLD,32,19,9,10,0.2714285714285714,0.24285714285714285,0.2714285714285714,0.21428571428571427,90.5187591495418,0.0,86.50083724154453,163.29745581330383,162.81202898613358,-39.82005409581617,-39.82005409581617,0.0,0,0,0,0,10,0,0,0
C_00129,TIER_C_RANDOM_1E12,30134378577,REACHED_1,58,1,30134378577,6,10,5,DEEP_FOLD,27,16,6,9,0.27586206896551724,0.25862068965517243,0.25862068965517243,0.20689655172413793,76.50149986395405,0.0,74.43111053606265,129.51561759795882,129.51561759795882,-34.81069126310603,-34.81069126310603,0.0,0,0,0,0,3,0,0,0
C_00130,TIER_C_RANDOM_1E12,32912939669,REACHED_1,157,1,32912939669,5,16,6,DEEP_FOLD,84,39,20,14,0.2484076433121019,0.24203821656050956,0.21656050955414013,0.2929936305732484,291.42965200172034,-3.4150374993080703,287.4117300937231,440.23098386903496,439.74555704186474,-34.93793583758094,-34.937935837580945,7.105427357601002e-15,0,0,0,0,28,1,0,0
C_00131,TIER_C_RANDOM_1E12,694935040311,REACHED_1,93,1,1563603840701,4,9,4,CRITICAL_FORBIDDEN_GRAMMAR,45,21,14,13,0.22580645161290322,0.26881720430107525,0.2903225806451613,0.21505376344086022,126.97735375546912,0.0,124.90696442757772,221.99260407938516,221.99260407938516,-39.338087170660174,-39.338087170660174,0.0,0,0,0,0,3,0,0,0
C_00132,TIER_C_RANDOM_1E12,578001938475,REACHED_1,97,1,1757663315909,7,10,5,DEEP_FOLD,50,21,10,16,0.21649484536082475,0.24742268041237114,0.26804123711340205,0.26804123711340205,175.40461144340966,0.0,171.3866895354124,264.2671930201079,263.7817661929377,-39.07228337493604,-39.07228337493604,0.0,0,0,0,0,6,0,0,0
C_00133,TIER_C_RANDOM_1E12,774585758937,REACHED_1,57,1,871408978805,4,9,4,DEEP_FOLD,20,15,14,8,0.2631578947368421,0.21052631578947367,0.38596491228070173,0.14035087719298245,55.663035526583585,0.0,48.03841574542393,134.25015771223443,134.25015771223443,-39.49463402085687,-39.49463402085687,0.0,0,0,0,0,2,0,0,0
C_00134,TIER_C_RANDOM_1E12,620775243669,REACHED_1,61,1,620775243669,4,6,5,DEEP_FOLD,29,11,9,12,0.18032786885245902,0.29508196721311475,0.3442622950819672,0.18032786885245902,69.43435041219263,-3.4150374992803947,65.41642850419537,133.41158205147926,132.926155224309,-39.1752800681866,-39.1752800681866,0.0,0,0,0,0,0,0,0,0
C_00135,TIER_C_RANDOM_1E12,300406485945,REACHED_1,78,1,337957296689,5,14,6,DEEP_FOLD,39,19,5,15,0.24358974358974358,0.24358974358974358,0.2564102564102564,0.2564102564102564,113.17423602650193,0.0,109.15631411850467,182.93310781361484,182.4476809864446,-38.128125005546835,-38.128125005546835,0.0,0,0,0,0,14,0,0,0
C_00136,TIER_C_RANDOM_1E12,886772632809,REACHED_1,113,1,4044919979861,8,13,6,CRITICAL_FORBIDDEN_GRAMMAR,60,26,12,15,0.23008849557522124,0.20353982300884957,0.23893805309734514,0.3274336283185841,227.71803345079763,0.0,223.70011154280036,329.5360217373144,329.0505949101442,-39.68977329082685,-39.68977329082685,0.0,0,0,0,0,13,0,0,0
C_00137,TIER_C_RANDOM_1E12,551933489817,REACHED_1,51,1,620925176045,5,6,3,DEEP_FOLD,22,10,7,12,0.19607843137254902,0.19607843137254902,0.37254901960784315,0.23529411764705882,60.54647728113979,-3.4706826486020397,56.52855537314253,117.46258967795353,116.97716285078329,-39.00570347074203,-39.00570347074203,0.0,0,0,0,0,0,0,0,0
C_00138,TIER_C_RANDOM_1E12,674402057477,REACHED_1,64,1,674402057477,4,10,6,DEEP_FOLD,26,16,10,12,0.25,0.28125,0.34375,0.125,62.99899665201512,-4.2451124978557075,60.928607324123725,136.99987899716479,136.99987899716479,-39.29481798144569,-39.29481798144569,0.0,0,0,0,0,4,0,0,0
C_00139,TIER_C_RANDOM_1E12,461791950895,REACHED_1,106,1,1558547834273,9,14,6,CRITICAL_FORBIDDEN_GRAMMAR,57,25,14,10,0.2358490566037736,0.2641509433962264,0.22641509433962265,0.27358490566037735,194.55174578625747,0.0,190.5338238782602,305.3132732555822,304.827846428412,-38.74845207069487,-38.74845207069487,0.0,0,0,0,0,13,0,0,0
